date,scenario,interval,L_scen_kwh,G_scen_kwh
2025-07-15,15,96,1225.6853034715105,739.9489155373561
2025-07-15,15,97,1189.462927733386,687.4570902472816
2025-07-15,15,98,1183.333968073325,649.1028803533063
2025-07-15,15,99,1219.4217501306498,626.6151511046478
2025-07-15,15,100,1288.1586094914428,574.7533465314589
2025-07-15,15,101,1289.7614688313781,523.8613330995342
2025-07-15,15,102,1213.4846395036725,478.60424955787107
2025-07-15,15,103,1207.8583937920803,413.368953543261
2025-07-15,15,104,1217.6444720639456,356.18822108624664
2025-07-15,15,105,1204.9136482221065,319.3563158775627
2025-07-15,15,106,1195.9797419133397,285.4242222083885
2025-07-15,15,107,1161.5742973475296,238.9432493780348
2025-07-15,15,108,907.1791411894025,187.60055587825389
2025-07-15,15,109,906.6498458530409,154.98146373405314
2025-07-15,15,110,991.3389856630802,125.31027502862531
2025-07-15,15,111,985.7691934859091,90.61688810966393
2025-07-15,15,112,937.2804320681211,56.253894653099266
2025-07-15,15,113,946.5596762651844,25.657205658377137
2025-07-15,15,114,1014.1525366755109,6.165066764582231
2025-07-15,15,115,1013.9459138240426,5.646537238799757
2025-07-15,15,116,983.5871414743216,6.265337586095453
2025-07-15,15,117,993.8352352037653,5.649105386436235
2025-07-15,15,118,960.1325955049666,5.65038946025447
2025-07-15,15,119,954.4513239136426,5.696005377554455
2025-07-15,15,120,968.4957387369362,5.652957607890951
2025-07-15,15,121,965.0671876994268,5.654241681709188
2025-07-15,15,122,985.4532849469481,5.6587158522581875
2025-07-15,15,123,1023.9169292709452,5.656809829345663
2025-07-15,15,124,1044.6439617598467,5.658093903163904
2025-07-15,15,125,1047.0949036487268,5.659606842765654
2025-07-15,15,126,1001.5553650398507,5.660662050800379
2025-07-15,15,127,1003.7145114619263,5.66194612461862
2025-07-15,15,128,955.0024997965438,5.663230198436857
2025-07-15,15,129,936.2683764381011,5.664514272255095
2025-07-15,15,130,993.4825011267977,5.665798346073336
2025-07-15,15,131,940.4442895069245,5.667082419891573
2025-07-15,15,132,783.455415186761,5.668366493709813
2025-07-15,15,133,764.2318628823866,5.669650567528052
2025-07-15,15,134,789.1136469484277,5.670934641346289
2025-07-15,15,135,791.9590714311965,5.672218715164529
2025-07-15,15,136,831.1745122367138,5.673502788982766
2025-07-15,15,137,847.5505601699065,5.674786862801005
2025-07-15,15,138,822.3141680274078,5.676070936619245
2025-07-15,15,139,810.9394230783347,5.677355010437482
2025-07-15,15,140,758.3857582374102,5.678639084255721
2025-07-15,15,141,690.3053332565502,5.679923158073958
2025-07-15,15,142,730.9208738131533,5.6812072318921985
2025-07-15,15,143,781.2787162164913,5.682491305710439
2025-07-15,15,144,738.7144886438764,5.683775379528674
2025-07-15,16,1,723.9878313347099,0.0
2025-07-15,16,2,728.5557996622089,0.0
2025-07-15,16,3,745.2735042086081,0.0
2025-07-15,16,4,776.2346944809188,0.0
2025-07-15,16,5,782.2403793101623,0.0
2025-07-15,16,6,751.6112511375375,0.0
2025-07-15,16,7,785.1470924926346,0.0
2025-07-15,16,8,781.5459147418657,0.0
2025-07-15,16,9,778.5091782829682,0.0
2025-07-15,16,10,779.2223439453044,0.0
2025-07-15,16,11,762.7377940977107,0.0
2025-07-15,16,12,726.2854479461319,0.0
2025-07-15,16,13,748.485077785184,0.0
2025-07-15,16,14,766.1091431090931,0.0
2025-07-15,16,15,708.5434985901811,0.0
2025-07-15,16,16,737.7243920448689,0.0
2025-07-15,16,17,784.5604938184167,0.0
2025-07-15,16,18,811.7113635355802,0.0
2025-07-15,16,19,717.6783947511194,0.0
2025-07-15,16,20,681.8858381911506,0.0
2025-07-15,16,21,713.562887235982,0.0
2025-07-15,16,22,717.809806329037,0.0
2025-07-15,16,23,728.8844149342469,0.0
2025-07-15,16,24,733.6199839692765,0.0
2025-07-15,16,25,664.2091491421256,0.0
2025-07-15,16,26,634.2645195172594,0.0
2025-07-15,16,27,655.7260506495066,0.0
2025-07-15,16,28,677.3077956620132,0.0
2025-07-15,16,29,766.0575500754251,0.0
2025-07-15,16,30,785.8977054321085,0.0
2025-07-15,16,31,725.7478496339118,11.534795437950866
2025-07-15,16,32,684.7822416752736,40.3752040344841
2025-07-15,16,33,741.4244205663847,74.68977832508163
2025-07-15,16,34,707.6888142082821,110.21276858553547
2025-07-15,16,35,741.7142808773954,148.62837109204958
2025-07-15,16,36,909.5240145522862,189.9197600436208
2025-07-15,16,37,950.224417044396,231.10881906664628
2025-07-15,16,38,904.8638563037398,269.0861903442285
2025-07-15,16,39,839.3166572184275,306.81661981916636
2025-07-15,16,40,902.3179885404596,355.6263719089171
2025-07-15,16,41,941.123682041386,403.53270358645756
2025-07-15,16,42,881.6112813533283,448.19415591302436
2025-07-15,16,43,789.1771217327359,498.7683492755645
2025-07-15,16,44,798.7729625594509,548.5137618099714
2025-07-15,16,45,870.752590804449,591.7888387622993
2025-07-15,16,46,834.4974675684621,630.2246905211057
2025-07-15,16,47,876.6390304326737,681.4196864650959
2025-07-15,16,48,1117.5515941408985,744.805801954506
2025-07-15,16,49,1192.3684169389749,797.6324878813099
2025-07-15,16,50,1141.205260946137,818.8691212848507
2025-07-15,16,51,1087.6204031898014,832.7373565883973
2025-07-15,16,52,1114.7189894143012,890.5914647579954
2025-07-15,16,53,1177.2612334321866,933.4371379518886
2025-07-15,16,54,1197.3511284193787,953.94464458246
2025-07-15,16,55,1199.5608469893282,996.2243103096578
2025-07-15,16,56,1198.0903753735447,1027.1651815375872
2025-07-15,16,57,1200.52386844161,1041.2009633244443
2025-07-15,16,58,1175.5274962329618,1072.2925016595145
2025-07-15,16,59,1157.4798548380568,1125.5542870299107
2025-07-15,16,60,1141.7594389188432,1168.5082235303785
2025-07-15,16,61,1190.3354370633922,1163.6015685428918
2025-07-15,16,62,1197.0508439609957,1174.1332951090308
2025-07-15,16,63,1156.93563981539,1210.3120548069667
2025-07-15,16,64,1098.4323885550286,1225.053601069221
2025-07-15,16,65,1113.3127390834716,1253.538119146499
2025-07-15,16,66,1155.1731997378163,1278.5143578984764
2025-07-15,16,67,1182.0683568555369,1243.7372941042397
2025-07-15,16,68,1197.2141187766365,1239.2470376962613
2025-07-15,16,69,1222.0865008761239,1277.4499861431595
2025-07-15,16,70,1171.6609793885227,1286.8205344519092
2025-07-15,16,71,1123.09634607311,1301.0561885730854
2025-07-15,16,72,1106.8018541485667,1335.0140868517246
2025-07-15,16,73,1145.5363658112983,1359.5000389867187
2025-07-15,16,74,1161.539882270186,1377.856854281076
2025-07-15,16,75,1129.5346282915575,1375.7072003701549
2025-07-15,16,76,1120.2614372777546,1338.433776040384
2025-07-15,16,77,1112.0736513534753,1351.0593440656
2025-07-15,16,78,1140.005354633204,1407.7701213895557
2025-07-15,16,79,1197.7375978452203,1413.3175173774673
2025-07-15,16,80,1203.7859419408614,1371.7804073103164
2025-07-15,16,81,1169.743202189754,1330.1807532142882
2025-07-15,16,82,1211.4137385149095,1327.9409524273278
2025-07-15,16,83,1244.9315472204348,1300.7533040294113
2025-07-15,16,84,1235.8462143060192,1247.5735307014677
2025-07-15,16,85,1218.8242310692758,1230.2458600197465
2025-07-15,16,86,1196.2171325307222,1202.8212778377174
2025-07-15,16,87,1173.3496249287782,1147.0929845439985
2025-07-15,16,88,1209.3683723502331,1093.11953499182
2025-07-15,16,89,1233.4336530332012,1047.8544762244999
2025-07-15,16,90,1240.5215449187392,1005.1114560621332
2025-07-15,16,91,1259.6067683704666,953.8878624959206
2025-07-15,16,92,1237.795940948169,902.460128793361
2025-07-15,16,93,1204.9653619409062,848.0415494398555
2025-07-15,16,94,1209.8189512469694,781.3417098948294
2025-07-15,16,95,1240.7107373301628,729.7529197398344
2025-07-15,16,96,1253.667057202505,697.8518767104108
2025-07-15,16,97,1224.320481767562,667.3796408737016
2025-07-15,16,98,1201.6134142435185,641.1034640502639
2025-07-15,16,99,1204.564772600998,609.9512288183761
2025-07-15,16,100,1230.8793857328496,557.189874727009
2025-07-15,16,101,1239.4283070130955,500.7953305302765
2025-07-15,16,102,1237.608279086451,453.26955443178167
2025-07-15,16,103,1230.5586707477387,410.6427387769997
2025-07-15,16,104,1240.801342221679,360.37221105790417
2025-07-15,16,105,1236.308495155109,306.088387774749
2025-07-15,16,106,1244.067260524036,264.48847214046543
2025-07-15,16,107,1197.4459942977621,224.22597162265114
2025-07-15,16,108,904.2363651835958,181.54772891479504
2025-07-15,16,109,920.3994738248425,140.97220755836682
2025-07-15,16,110,999.4628386242816,104.57855799393963
2025-07-15,16,111,984.4287466938072,71.11275603665706
2025-07-15,16,112,970.307673402466,38.46599368256323
2025-07-15,16,113,992.8254070512023,10.887594781416592
2025-07-15,16,114,1020.5639052405514,0.0
2025-07-15,16,115,959.4720519934388,0.0
2025-07-15,16,116,919.5076008431497,0.0
2025-07-15,16,117,983.9945612361053,0.0
2025-07-15,16,118,1031.5023779307828,0.0
2025-07-15,16,119,1041.7480676556297,0.0
2025-07-15,16,120,1007.7439204565067,0.0
2025-07-15,16,121,976.665057872214,0.0
2025-07-15,16,122,989.492119252887,0.0
2025-07-15,16,123,1010.6840165827132,0.0
2025-07-15,16,124,1001.2504845996579,0.0
2025-07-15,16,125,983.1013872918938,0.0
2025-07-15,16,126,947.18944914654,0.0
2025-07-15,16,127,1033.8101724158296,0.0
2025-07-15,16,128,1046.0096663624245,0.0
2025-07-15,16,129,1020.2377308421133,0.0
2025-07-15,16,130,1032.207480327561,0.0
2025-07-15,16,131,939.1890414530761,0.0
2025-07-15,16,132,751.0095072414933,0.0
2025-07-15,16,133,696.5274411062946,0.0
2025-07-15,16,134,757.3590870059566,0.0
2025-07-15,16,135,811.1650569150061,0.0
2025-07-15,16,136,806.1361362543012,0.0
2025-07-15,16,137,783.8982544609576,0.0
2025-07-15,16,138,778.5269584549958,0.0
2025-07-15,16,139,801.6693500665087,0.0
2025-07-15,16,140,795.8775251216625,0.0
2025-07-15,16,141,737.245655647807,0.0
2025-07-15,16,142,716.1653719731141,0.0
2025-07-15,16,143,808.6445516942721,0.0
2025-07-15,16,144,813.7278705151689,0.0
2025-07-15,17,1,721.7461455980596,0.0
2025-07-15,17,2,750.4713805922253,0.0
2025-07-15,17,3,781.6865144833706,0.0
2025-07-15,17,4,792.8518811500372,0.0
2025-07-15,17,5,771.0506001650404,0.0
2025-07-15,17,6,728.7083955980596,0.0
2025-07-15,17,7,775.50364271188,0.0
2025-07-15,17,8,769.5896518107421,0.0
2025-07-15,17,9,759.9788689406738,0.0
2025-07-15,17,10,781.2478018107422,0.0
2025-07-15,17,11,786.9741518107421,0.0
2025-07-15,17,12,749.70677232583,0.0
2025-07-15,17,13,741.3820386770985,0.0
2025-07-15,17,14,723.2228126060858,0.0
2025-07-15,17,15,657.0588540843784,0.0
2025-07-15,17,16,696.6861278432843,0.0
2025-07-15,17,17,763.9429834983736,0.0
2025-07-15,17,18,814.3310458656833,0.0
2025-07-15,17,19,712.7327814947372,0.0
2025-07-15,17,20,672.4217914044514,0.0
2025-07-15,17,21,720.8503298332705,0.0
2025-07-15,17,22,712.3903414044514,0.0
2025-07-15,17,23,705.9564637122588,0.0
2025-07-15,17,24,708.6386631666037,0.0
2025-07-15,17,25,656.7452116678634,0.0
2025-07-15,17,26,662.1701819263641,0.0
2025-07-15,17,27,706.6078611766176,0.0
2025-07-15,17,28,661.4498914044514,0.0
2025-07-15,17,29,708.1371292727524,0.0
2025-07-15,17,30,774.3949834983737,0.0
2025-07-15,17,31,738.0253610335101,11.474958742187912
2025-07-15,17,32,678.821370751045,39.98879625613882
2025-07-15,17,33,695.0028611766177,74.30382251936145
2025-07-15,17,34,690.0328214851819,117.64958574379808
2025-07-15,17,35,730.0861012977539,159.85453297719795
2025-07-15,17,36,852.4523682659789,197.0844065554972
2025-07-15,17,37,873.2579050205775,231.69146574985595
2025-07-15,17,38,841.6927444818277,260.0933083578609
2025-07-15,17,39,808.1792492582077,293.06779851840645
2025-07-15,17,40,826.49437230011,346.0309172709031
2025-07-15,17,41,852.8006535528074,390.16605935703336
2025-07-15,17,42,867.0094249958538,419.7441391349835
2025-07-15,17,43,843.1191583291873,459.1395740334943
2025-07-15,17,44,829.8268202194739,507.7205692756427
2025-07-15,17,45,841.6759355240689,546.5514444547823
2025-07-15,17,46,836.4268083291871,564.3346675362307
2025-07-15,17,47,903.839971941842,627.9282735831254
2025-07-15,17,48,1101.262399786201,718.652202105815
2025-07-15,17,49,1123.10031498847,754.4795592751485
2025-07-15,17,50,1093.7435089956325,814.8507026945047
2025-07-15,17,51,1111.4134051043948,902.2816402490557
2025-07-15,17,52,1116.491566510422,938.4042853095759
2025-07-15,17,53,1171.9201184439257,951.2729313265506
2025-07-15,17,54,1188.0862489239944,968.8679203035249
2025-07-15,17,55,1183.7353692171114,990.8643091663591
2025-07-15,17,56,1168.6658225453125,1046.962639669052
2025-07-15,17,57,1162.018988946226,1118.598979745702
2025-07-15,17,58,1163.2749479477254,1155.709664465986
2025-07-15,17,59,1175.7155434449965,1198.066426162324
2025-07-15,17,60,1173.567127813293,1242.0275042460348
2025-07-15,17,61,1210.4106592911753,1234.1972992298647
2025-07-15,17,62,1176.2757828554456,1200.2217320104746
2025-07-15,17,63,1126.1924269866724,1185.5515454260087
2025-07-15,17,64,1153.5074591375042,1220.557370966102
2025-07-15,17,65,1193.2065084543262,1282.5181643423762
2025-07-15,17,66,1180.188988946226,1338.1719567213254
2025-07-15,17,67,1123.7106262263912,1367.9037385018605
2025-07-15,17,68,1121.3102302212078,1396.4465653589657
2025-07-15,17,69,1173.7097650331764,1396.6139175597398
2025-07-15,17,70,1150.1459509882202,1323.7654091770617
2025-07-15,17,71,1104.1659089324241,1276.2794105002058
2025-07-15,17,72,1089.4937532272302,1292.1378500984279
2025-07-15,17,73,1100.0607630168115,1310.5800624685535
2025-07-15,17,74,1108.0337083096983,1287.6405584261306
2025-07-15,17,75,1092.3010601790345,1230.1487898722914
2025-07-15,17,76,1113.579460728608,1188.4627177397135
2025-07-15,17,77,1160.0868168203358,1199.8657959031211
2025-07-15,17,78,1195.5978912471778,1249.325135121256
2025-07-15,17,79,1148.3810412471778,1278.558398364453
2025-07-15,17,80,1126.4847327409946,1259.2339410945444
2025-07-15,17,81,1184.4581969726912,1217.7615752120496
2025-07-15,17,82,1212.0453686960366,1209.943796199608
2025-07-15,17,83,1215.7588440190232,1228.335232885149
2025-07-15,17,84,1207.2848301136314,1217.4148854454868
2025-07-15,17,85,1220.4600135435549,1123.945655982449
2025-07-15,17,86,1211.1056293293102,1028.0136006910961
2025-07-15,17,87,1197.6918548245123,987.1339346143569
2025-07-15,17,88,1238.7680048245122,995.8703449623592
2025-07-15,17,89,1246.011690670508,1003.7417618013319
2025-07-15,17,90,1219.621430689419,984.6455078481576
2025-07-15,17,91,1235.4159806894188,945.2496867433338
2025-07-15,17,92,1265.5252140227522,874.2963431852879
2025-07-15,17,93,1263.327202463386,805.1274954276772
2025-07-15,17,94,1227.828339018251,796.1200741758746
2025-07-15,17,95,1230.749918017021,803.3846821869483
2025-07-15,17,96,1240.2588413474564,786.9304338126719
2025-07-15,17,97,1199.869701005324,745.2883515055034
2025-07-15,17,98,1191.300351005324,688.4406358834462
2025-07-15,17,99,1226.4734676719909,627.5908578979705
2025-07-15,17,100,1242.6818176719908,567.8818688326127
2025-07-15,17,101,1251.8841726966143,513.4809238548223
2025-07-15,17,102,1227.307082043345,468.74598102422766
2025-07-15,17,103,1225.453129876414,433.5653483604166
2025-07-15,17,104,1247.7501846836876,393.3011620195465
2025-07-15,17,105,1266.059229876414,343.20471357089684
2025-07-15,17,106,1254.2462619120076,291.0640335679161
2025-07-15,17,107,1205.9177467739787,238.01217121328511
2025-07-15,17,108,929.4699199634695,189.50852275735048
2025-07-15,17,109,881.3064163172929,152.880342923247
2025-07-15,17,110,987.2960444643894,113.8498455353981
2025-07-15,17,111,1050.6848849594205,70.762054095695
2025-07-15,17,112,995.8532450014127,38.11574371422629
2025-07-15,17,113,974.3230777977228,10.955233755093799
2025-07-15,17,114,1027.7065571372113,0.0
2025-07-15,17,115,1001.3964611310562,0.0
2025-07-15,17,116,946.2984507100896,0.0
2025-07-15,17,117,969.2618944643893,0.0
2025-07-15,17,118,1006.8915777977227,0.0
2025-07-15,17,119,1017.3937841892363,0.0
2025-07-15,17,120,989.626253684791,0.0
2025-07-15,17,121,991.1061777977227,0.0
2025-07-15,17,122,992.2337013929263,0.0
2025-07-15,17,123,991.6571741992989,0.0
2025-07-15,17,124,1023.4924436816603,0.0
2025-07-15,17,125,1002.6892008559029,0.0
2025-07-15,17,126,923.2974055886674,0.0
2025-07-15,17,127,1001.0819944643893,0.0
2025-07-15,17,128,1037.8072344223972,0.0
2025-07-15,17,129,1041.1112177557304,0.0
2025-07-15,17,130,1059.6217234219016,0.0
2025-07-15,17,131,966.5458666248576,0.0
2025-07-15,17,132,794.2319611022667,0.0
2025-07-15,17,133,772.8853525182814,0.0
2025-07-15,17,134,797.3197242000632,0.0
2025-07-15,17,135,791.1175107757795,0.0
2025-07-15,17,136,794.9807901150746,0.0
2025-07-15,17,137,789.1192567817411,0.0
2025-07-15,17,138,783.8425107757795,0.0
2025-07-15,17,139,811.5053023872923,0.0
2025-07-15,17,140,805.5381107757794,0.0
2025-07-15,17,141,742.7564011988086,0.0
2025-07-15,17,142,720.2614341907824,0.0
2025-07-15,17,143,801.6844107757795,0.0
2025-07-15,17,144,831.5890183435839,0.0
2025-07-15,18,1,693.147492714822,0.44700967260304836
2025-07-15,18,2,723.7190232281553,0.4455084071642963
2025-07-15,18,3,765.2437224492193,0.44400714172554245
2025-07-15,18,4,775.8152697717167,0.4425058762867904
2025-07-15,18,5,744.5415542534264,0.4410046108480383
2025-07-15,18,6,686.5593793081655,0.43950334540928626
2025-07-15,18,7,745.8556986702065,0.4380020799705324
2025-07-15,18,8,748.3917904324215,0.43650081453178036
2025-07-15,18,9,731.1442131446582,0.4349995490930283
2025-07-15,18,10,752.556753196586,0.43349828365427623
2025-07-15,18,11,761.3729251466466,0.4319970182155224
2025-07-15,18,12,729.6555105439185,0.4304957527767703
2025-07-15,18,13,736.1437744598968,0.42899448733801826
2025-07-15,18,14,730.9707005215371,0.4274932218992644
2025-07-15,18,15,657.9704467123518,0.42599195646051236
2025-07-15,18,16,694.2770141751803,0.4244906910217603
2025-07-15,18,17,760.6684924324088,0.4229894255830082
2025-07-15,18,18,803.0057426296189,0.4214881601442544
2025-07-15,18,19,695.4400058313779,0.42038803931918334
2025-07-15,18,20,675.3930473407066,0.41848562926675115
2025-07-15,18,21,753.855310663675,0.4169843638279991
2025-07-15,18,22,756.5819324077588,0.41955868935027596
2025-07-15,18,23,737.2273357036786,0.4139818329504932
2025-07-15,18,24,700.7212533428595,0.4124805675117411
2025-07-15,18,25,625.1074924011045,0.46777640662971975
2025-07-15,18,26,622.5666208870878,0.4094780366342352
2025-07-15,18,27,682.9720152969514,0.40797677119548315
2025-07-15,18,28,678.2693288581185,1.1976013272455235
2025-07-15,18,29,730.605371794229,0.40497424031797724
2025-07-15,18,30,775.2029729946246,0.4034729748792252
2025-07-15,18,31,726.4602345430992,22.224477555696243
2025-07-15,18,32,657.7552775939673,51.11729083144493
2025-07-15,18,33,677.9098536980941,81.19019698660424
2025-07-15,18,34,689.8666209276735,117.56896511584992
2025-07-15,18,35,741.7549889632164,153.31231833186402
2025-07-15,18,36,874.4176159489075,186.93791537268612
2025-07-15,18,37,883.28380474609,223.64078966693776
2025-07-15,18,38,840.907090896761,262.8112027689901
2025-07-15,18,39,809.8213549613731,302.23904272745654
2025-07-15,18,40,833.8512123019674,340.82911179182906
2025-07-15,18,41,878.2409919718223,383.9763858976984
2025-07-15,18,42,840.0715754653296,441.4231495893239
2025-07-15,18,43,848.2954882810358,514.7263884834645
2025-07-15,18,44,863.021764679966,556.4797190207491
2025-07-15,18,45,859.0904755503975,564.4202075355402
2025-07-15,18,46,848.4120718213976,586.7552851913911
2025-07-15,18,47,873.5028557446511,635.7114156210047
2025-07-15,18,48,1045.4377628512295,698.4124004214326
2025-07-15,18,49,1119.3885363329669,751.7892007985648
2025-07-15,18,50,1153.2081036500351,797.4394647736419
2025-07-15,18,51,1154.1889790163987,837.2474554744616
2025-07-15,18,52,1084.552279536393,869.2022787310458
2025-07-15,18,53,1114.9819786673404,874.241166503455
2025-07-15,18,54,1194.9674711524704,875.8459688506045
2025-07-15,18,55,1180.3567982149666,920.0571010215732
2025-07-15,18,56,1185.3803281071214,990.09720550525
2025-07-15,18,57,1191.2646774528976,1068.1784285803042
2025-07-15,18,58,1126.2360748835213,1145.1122417769786
2025-07-15,18,59,1134.906847363524,1171.4040743509802
2025-07-15,18,60,1171.1861026794277,1196.8454465406533
2025-07-15,18,61,1176.3448674906435,1315.7737489609974
2025-07-15,18,62,1192.4934411268848,1363.5975719559883
2025-07-15,18,63,1211.7550482105387,1304.9282452531454
2025-07-15,18,64,1176.7055693275126,1269.6673009947149
2025-07-15,18,65,1146.630716653794,1257.8820986314963
2025-07-15,18,66,1163.357059670021,1290.365312303884
2025-07-15,18,67,1168.8203136168531,1400.2928787679225
2025-07-15,18,68,1177.7824777168012,1462.370735897783
2025-07-15,18,69,1207.2786773623002,1497.2891384703378
2025-07-15,18,70,1187.713375334328,1627.7807525147157
2025-07-15,18,71,1128.4625050085876,1653.5446547070148
2025-07-15,18,72,1072.6180226502722,1565.2062956962561
2025-07-15,18,73,1111.0738451342686,1552.018367268494
2025-07-15,18,74,1135.2048139453177,1550.4474288363363
2025-07-15,18,75,1107.9300756298248,1489.3316272453485
2025-07-15,18,76,1124.5301467169274,1389.3512672125019
2025-07-15,18,77,1147.3879194753217,1384.5350797633605
2025-07-15,18,78,1181.472239408125,1420.548669017311
2025-07-15,18,79,1208.5542432910647,1315.9688870486198
2025-07-15,18,80,1203.9946117367851,1187.8105056192396
2025-07-15,18,81,1179.1362561795734,1144.8506806536786
2025-07-15,18,82,1173.420066856984,1179.2386802450142
2025-07-15,18,83,1210.0551473602975,1175.06836344052
2025-07-15,18,84,1263.921256847816,1119.378872684374
2025-07-15,18,85,1242.3337893770813,1103.518831702281
2025-07-15,18,86,1211.9277499825098,1111.734410320087
2025-07-15,18,87,1197.8396299352985,1093.2657514514415
2025-07-15,18,88,1201.3472278110223,1024.0909235876481
2025-07-15,18,89,1220.1918352949774,980.1140699843772
2025-07-15,18,90,1255.189291980555,966.4315755780897
2025-07-15,18,91,1269.7554532353424,912.6418450600291
2025-07-15,18,92,1243.6406102963085,840.2036424176815
2025-07-15,18,93,1194.2315143143437,761.1472738940116
2025-07-15,18,94,1195.8589101124808,675.7288305460717
2025-07-15,18,95,1205.0084261859156,648.9725791367853
2025-07-15,18,96,1198.5383258817737,656.337539411787
2025-07-15,18,97,1230.9890911724506,609.0247960528217
2025-07-15,18,98,1245.7746159778471,563.695994903462
2025-07-15,18,99,1230.2746188729748,535.8549003864906
2025-07-15,18,100,1239.3200895561981,481.08927044521863
2025-07-15,18,101,1256.9019041849108,424.52428739681307
2025-07-15,18,102,1273.5048666795535,385.17845527899686
2025-07-15,18,103,1213.1182732768539,354.4218302583925
2025-07-15,18,104,1233.0004979413989,303.08730757990475
2025-07-15,18,105,1290.4574091524535,240.4052794805973
2025-07-15,18,106,1275.3478632148829,206.15924540818654
2025-07-15,18,107,1141.9236579363578,185.81384684662922
2025-07-15,18,108,842.7408611219789,159.18083030640906
2025-07-15,18,109,829.2285711981981,121.63292917329957
2025-07-15,18,110,970.2616037310331,93.95994776226868
2025-07-15,18,111,1001.7565070771029,76.28018352796764
2025-07-15,18,112,917.6824195722207,49.30622748925252
2025-07-15,18,113,943.7099455693156,19.62933637093031
2025-07-15,18,114,1066.6286325364736,0.2773666780240127
2025-07-15,18,115,953.6154166701456,0.27586541258526065
2025-07-15,18,116,908.9380418685992,0.9467458032348038
2025-07-15,18,117,1007.3998952945497,0.2728628817077565
2025-07-15,18,118,988.3356818933901,0.2713616162690027
2025-07-15,18,119,968.472448693299,0.31814292098021446
2025-07-15,18,120,1007.1957454279441,0.26835908539149855
2025-07-15,18,121,1005.3252734569065,0.2668578199527465
2025-07-15,18,122,984.3589170730854,0.2688213303552514
2025-07-15,18,123,989.0007381094598,0.2638552890752406
2025-07-15,18,124,995.6004536851647,0.2623540236364885
2025-07-15,18,125,972.9243941927406,0.26120962163522166
2025-07-15,18,126,904.1144214702988,0.2593514927589826
2025-07-15,18,127,939.6147583745502,0.25785022732023055
2025-07-15,18,128,1017.1417107388369,0.2563489618814785
2025-07-15,18,129,1061.817436583607,0.25484769644272465
2025-07-15,18,130,984.000447278479,0.2533464310039726
2025-07-15,18,131,915.142623358198,0.2518451655652205
2025-07-15,18,132,834.5133391832965,0.25034390012646845
2025-07-15,18,133,770.7513064629604,0.24884263468771461
2025-07-15,18,134,771.191608921331,0.24734136924896255
2025-07-15,18,135,796.6415466262998,0.24584010381021137
2025-07-15,18,136,817.2738178382026,0.24433883837145842
2025-07-15,18,137,804.5347945178612,0.24283757293270547
2025-07-15,18,138,770.4257705330938,0.2413363074939534
2025-07-15,18,139,794.7218901789404,0.23983504205520134
2025-07-15,18,140,763.828686159608,0.2383337766164475
2025-07-15,18,141,686.5909540775706,0.23683251117769544
2025-07-15,18,142,717.6706183808157,0.23533124573894337
2025-07-15,18,143,784.5983685709091,0.2338299803001913
2025-07-15,18,144,763.1159345701201,0.23232871486143747
2025-07-15,19,1,759.7281289313929,0.0
2025-07-15,19,2,754.9540639255586,0.0
2025-07-15,19,3,802.5790144833707,0.0
2025-07-15,19,4,808.1769061500372,0.0
2025-07-15,19,5,772.7149751650403,0.0
2025-07-15,19,6,728.8533955980596,0.0
2025-07-15,19,7,775.9494010452133,0.0
2025-07-15,19,8,755.7952018107421,0.0
2025-07-15,19,9,733.3897022740072,0.0
2025-07-15,19,10,766.2291351440755,0.0
2025-07-15,19,11,772.9644934774088,0.0
2025-07-15,19,12,725.3276056591634,0.0
2025-07-15,19,13,740.914022010432,0.0
2025-07-15,19,14,754.3616542727524,0.0
2025-07-15,19,15,692.2671874177116,0.0
2025-07-15,19,16,704.5597945099508,0.0
2025-07-15,19,17,730.1418001650404,0.0
2025-07-15,19,18,773.2910458656834,0.0
2025-07-15,19,19,729.0059398280706,0.0
2025-07-15,19,20,715.7718247377846,0.0
2025-07-15,19,21,734.9428298332705,0.0
2025-07-15,19,22,706.2362247377846,0.0
2025-07-15,19,23,723.5791970455921,0.0
2025-07-15,19,24,752.9078298332704,0.0
2025-07-15,19,25,660.6630950011967,0.0
2025-07-15,19,26,639.9476402596976,0.0
2025-07-15,19,27,721.4628611766177,0.0
2025-07-15,19,28,719.979233071118,0.0
2025-07-15,19,29,709.1325042727524,0.0
2025-07-15,19,30,690.6791501650403,0.0
2025-07-15,19,31,712.0287610335101,14.5842224488776
2025-07-15,19,32,699.8071540843783,43.71212682358407
2025-07-15,19,33,682.483694509951,76.82577592716483
2025-07-15,19,34,654.6005131518485,111.6445197755779
2025-07-15,19,35,702.546451297754,144.9876179344762
2025-07-15,19,36,838.4682015993121,188.35694400355717
2025-07-15,19,37,869.5372883539108,227.75567534794095
2025-07-15,19,38,834.2622278151612,242.43339609061275
2025-07-15,19,39,807.9992492582077,258.3918396881641
2025-07-15,19,40,864.4250806334434,280.17947601380024
2025-07-15,19,41,871.0317618861407,333.75101054650185
2025-07-15,19,42,835.8994249958538,366.7909539393581
2025-07-15,19,43,846.4286166625204,414.0228388275213
2025-07-15,19,44,863.4497035528073,459.19979875521904
2025-07-15,19,45,861.8234355240689,548.9447984096838
2025-07-15,19,46,849.0046499958538,583.4091941686729
2025-07-15,19,47,911.1404636085088,575.4179361830421
2025-07-15,19,48,1104.5590664528677,592.5081409170764
