date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-08-30,0,S6_12,0.0,27697.955553313754,28631.16771651514,27887.254155782914,1199.999999999999,1199.999999999999,0,173
2025-08-30,6,S6_12,1363.11059959751,16925.847877957105,17919.570151074502,17126.74317825151,3506.7240366620827,1199.999999999999,0,93
2025-08-30,12,S6_12,299.29859827803415,16841.641571463177,17214.73490350885,16917.767041919255,5160.110272606549,1199.999999999999,0,87
2025-08-31,0,S6_12,0.0,50896.59118835849,52990.40975560751,51319.02353654908,1199.999999999998,1199.999999999998,0,184
2025-08-31,6,S6_12,619.2365691385274,35583.19025824119,37884.27829862819,36046.01591908366,9930.908256707226,1199.999999999998,0,87
2025-08-31,12,S6_12,274.7543836043068,33864.62511942505,34794.204955023655,34052.17831529496,4644.504352777899,1199.999999999998,0,93
2025-09-01,0,S6_12,0.0,56290.50065714216,58935.11983348934,56823.5000374358,1200.000000000004,1200.000000000004,0,202
2025-09-01,6,S6_12,7699.54148621154,37279.009316687254,38250.56982086474,37476.09107236725,9890.569599815408,1200.000000000004,0,88
2025-09-01,12,S6_12,932.1739842860721,33822.76519275495,34884.4548392756,34036.51788895867,6545.161568058773,1200.000000000004,0,102
2025-09-02,0,S6_12,0.0,38812.94397087886,41373.58088417899,39328.94145199967,1200.0000000000048,1200.0000000000048,0,172
2025-09-02,6,S6_12,3616.2406246351457,28576.63135529002,31147.59164034655,29093.59523655932,9919.236230445704,1200.0000000000048,0,92
2025-09-02,12,S6_12,4132.938212097457,22223.98427943045,23734.040922616325,22527.3283981701,6843.196150612017,1200.0000000000048,0,82
2025-09-03,0,S6_12,0.0,43963.59845085152,45258.77111528623,44226.27521522306,1199.9999999999995,1199.9999999999995,0,209
2025-09-03,6,S6_12,3011.223871735153,29246.441738673486,33785.90517397533,30156.819039038888,9922.550731215706,1199.9999999999995,0,120
2025-09-03,12,S6_12,814.6600716644048,27462.941736716883,31339.5980642979,28239.71785606807,6107.498815901114,1199.9999999999995,0,114
2025-09-04,0,S6_12,0.0,44121.530950527864,46653.16241622504,44631.73204833375,1200.0000000000002,1200.0000000000002,0,239
2025-09-04,6,S6_12,920.2964878343346,29106.182477282906,31803.077188792737,29648.34936579208,9180.931295197312,1200.0000000000002,0,128
2025-09-04,12,S6_12,2609.1323745041796,27597.308333956677,27997.291460477376,27678.693316580207,6486.141747219188,1200.0000000000002,0,119
2025-09-05,0,S6_12,0.0,25182.286832785398,27525.59945418005,25653.57660692091,1199.9999999999995,1199.9999999999995,0,244
2025-09-05,6,S6_12,1189.6488163318293,14886.67690084955,15718.10413677699,15055.111410419231,3545.7884929406823,1199.9999999999995,0,102
2025-09-05,12,S6_12,358.86229217447027,14404.183235622007,14705.229886764013,14466.143393732624,2861.9440154164204,1199.9999999999995,0,101
2025-09-06,0,S6_12,0.0,22034.39114740505,23419.512502416714,22313.887008535854,1200.000000000001,1200.000000000001,0,217
2025-09-06,6,S6_12,673.7591153380604,13145.774623879588,14480.770986248304,13414.875024995961,2975.1757174700742,1200.000000000001,0,112
2025-09-06,12,S6_12,250.6995222146968,12908.769740803811,13818.46635341585,13092.200908760928,5306.817427634107,1200.000000000001,0,102
2025-09-07,0,S6_12,0.0,40709.89772999249,44571.307209539395,41486.029943002235,1200.0000000000002,1200.0000000000002,0,218
2025-09-07,6,S6_12,2297.5418522103328,29978.12761608707,34222.8048316832,30829.705056731753,9874.074074074075,1200.0000000000002,0,130
2025-09-07,12,S6_12,2532.4036999853965,25351.126019372805,25707.589386589207,25423.7343527869,7177.385932152878,1200.0000000000002,0,125
2025-09-08,0,S6_12,0.0,45053.787110154946,45808.62090202565,45208.79870779278,1199.999999999996,1199.999999999996,0,219
2025-09-08,6,S6_12,3919.3794825238224,29480.660946547196,33162.968886039715,30219.998317462814,9885.028792227055,1199.999999999996,0,105
2025-09-08,12,S6_12,992.3216480338303,26704.12472301473,31402.44338808524,27645.27776155525,6985.189887578441,1199.999999999996,0,117
2025-09-09,0,S6_12,0.0,38600.68463313258,41953.539824455234,39275.123448108476,1200.0000000000023,1200.0000000000023,0,250
2025-09-09,6,S6_12,3037.40018920046,28270.632461673053,33157.06190372347,29250.663866109433,9876.774292227055,1200.0000000000023,0,129
2025-09-09,12,S6_12,3737.3125914377288,24845.143787130455,29266.29143748937,25730.672357191994,7259.916708888476,1200.0000000000023,0,123
2025-09-10,0,S6_12,0.0,47671.58769994517,50662.13809155022,48273.749201644496,1200.0000000000005,1200.0000000000005,0,264
2025-09-10,6,S6_12,5481.6895545210555,31228.818391164816,34657.17109420898,31917.328533473137,9887.23674744802,1200.0000000000005,0,133
2025-09-10,12,S6_12,2255.525750160885,29766.43183103889,33692.69459871593,30553.188302096718,6624.160429994194,1200.0000000000005,0,133
2025-09-11,0,S6_12,0.0,48687.70582570488,52666.47699282632,49487.55974197897,1200.0,1200.0,0,274
