date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-10-13,6,S6,7784.770785077511,30270.63035950133,32059.95403856345,30631.266577246013,9887.18988839709,1353.5569183710036,0,49
2025-10-14,0,S6,0.0,48588.45928746194,53930.504939079634,49661.02829074315,1353.5569183710045,1353.5569183710045,0,132
2025-10-14,6,S6,10082.371436433594,30837.67693543779,31559.3231262178,30984.761453114497,9900.29083752075,1353.5569183710045,0,79
2025-10-15,0,S6,0.0,50309.62440631599,53497.306114599116,50951.49159612902,1353.556918371004,1353.556918371004,0,99
2025-10-15,6,S6,9386.353809111948,32383.761502924932,33466.49807614347,32603.11096564618,9886.228047781198,1353.556918371004,0,81
2025-10-16,0,S6,0.0,47028.821929249716,52468.819513779774,48121.07019641891,1353.556918371008,1353.556918371008,0,109
2025-10-16,6,S6,2053.2934869678083,32720.618465465428,34238.8156184595,33027.257177036976,9913.556011843577,1353.556918371008,0,77
2025-10-17,0,S6,0.0,40984.05991316307,44767.06649057779,41744.54212168404,1353.5569183710115,1353.5569183710115,0,40
2025-10-17,6,S6,5495.754997059568,32663.069657007334,34118.61737047826,32957.02807872512,9894.93490584982,1353.5569183710115,0,95
2025-10-18,0,S6,0.0,18732.810422102295,20732.13429873061,19135.599714752996,1353.5569183710106,1353.5569183710106,66,108
2025-10-18,6,S6,248.55287320034535,9816.617387165363,10657.046203958767,9987.01207519093,5092.482714773237,1353.5569183710106,22,81
2025-10-19,0,S6,0.0,48821.89429412502,54091.93568770022,49880.21476112567,1353.5569183710095,1353.5569183710095,0,87
2025-10-19,6,S6,1257.5077767230932,33544.84321970557,34527.90575533746,33744.59552445848,9901.267002196722,1353.5569183710095,0,72
2025-10-20,0,S6,0.0,52732.2478680266,57000.992257951104,53590.34770101973,1353.5569183710131,1353.5569183710131,0,129
2025-10-20,6,S6,3214.74205326011,36477.563635555525,37559.473584898995,36711.594152747035,9898.24926437661,1353.5569183710131,0,76
2025-10-21,0,S6,0.0,51426.032444350276,56500.90884343341,52445.47861425515,1325.9901972919788,1325.9901972919788,0,87
2025-10-21,6,S6,914.0464787986735,36433.55196552664,38435.67264364842,36837.21468061971,9895.7163873313,1325.9901972919788,0,100
2025-10-22,0,S6,0.0,49592.16309213285,52900.30053063879,50258.001513419156,1325.9901972919797,1325.9901972919797,0,75
2025-10-22,6,S6,3778.593629979084,33305.73638819617,34206.00778060086,33488.70897085918,9899.12559154483,1325.9901972919797,0,66
2025-10-23,0,S6,0.0,57339.94903817444,59785.052328732556,57833.36179976562,1325.9901972919854,1325.9901972919854,0,99
2025-10-23,6,S6,15376.881776064158,36284.288482904536,37093.259923640806,36450.67041117349,10800.0,1325.9901972919854,0,102
2025-10-24,0,S6,0.0,48864.62534943142,53803.64123539229,49856.49653765246,1323.073977264116,1323.073977264116,0,110
2025-10-24,6,S6,4415.589602224291,35216.679490838695,37250.62074559824,35626.4293524704,9904.855555555556,1323.073977264116,0,121
2025-10-25,0,S6,0.0,20022.070701079898,21791.93463675869,20379.16942122449,1323.0739772641164,1323.0739772641164,43,89
2025-10-25,6,S6,366.47877711452793,9640.694653020844,10852.356809281646,9885.290757523662,7016.606472260261,1323.0739772641164,11,113
2025-10-26,0,S6,0.0,49150.320892393145,56073.09745628025,50539.00830828329,1323.0739772641157,1323.0739772641157,0,104
2025-10-26,6,S6,5656.188289219989,33112.74811823086,35662.08770612619,33625.50352065458,9892.310291362464,1323.0739772641157,0,119
2025-10-27,0,S6,0.0,46917.735585432994,52239.68960610291,47986.25902466793,1323.0739772641173,1323.0739772641173,0,137
2025-10-27,6,S6,3818.2547476852255,36632.6772666963,41673.92579617184,37644.04594359227,9887.374344077494,1323.0739772641173,0,141
2025-10-28,0,S6,0.0,46482.10829932559,51464.727756138534,47482.68272323138,1323.0739772641239,1323.0739772641239,0,128
2025-10-28,6,S6,2539.782488139321,34996.42233495978,39042.176975269555,35808.387848211954,9893.024460005317,1323.0739772641239,0,143
2025-10-29,0,S6,0.0,51836.217637474634,56442.25892917389,52761.73327251409,1323.073977264123,1323.073977264123,0,139
2025-10-29,6,S6,588.7790413678372,38205.8220169047,40510.47105417968,38669.92062566808,9894.118518518519,1323.073977264123,0,156
2025-10-30,0,S6,0.0,46480.935220342035,48837.408229385626,46956.40343778687,1323.0739772641268,1323.0739772641268,0,169
2025-10-30,6,S6,2157.7673457518845,32770.05100558376,35813.084279846196,33381.932854895895,9890.896000159802,1323.0739772641268,0,173
